case,method,order,variant,n_steps,runtime_s,abs_err_x,abs_err_px,rel_err_x,rel_err_px
0,2,6,1,190,0.00010903994552791119,1.1755985114740654e-10,1.0106160064106867e-05,1.2188922840181093,0.895719498535361
0,2,6,1,200,0.00011039688251912594,1.0078856130435374e-10,1.0349800218767869e-05,1.0450030217980004,0.9173135793505965
0,2,6,1,210,0.0001154220663011074,7.644885961904362e-11,1.0301397009229472e-05,0.7926424217294661,0.9130235524461923
0,2,6,1,220,0.00011816993355751038,6.512942347647314e-11,1.0039718003733193e-05,0.6752794509622202,0.8898306694823825
0,2,6,1,230,0.000127498060464859,4.9479910918259486e-11,9.36030283427504e-06,0.5130210785699892,0.8296133949662425
0,2,6,1,240,0.00012731598690152168,3.4363517653116356e-11,8.143949450996014e-06,0.35629023097846646,0.72180672699331
0,2,6,1,250,0.00013511395081877708,2.8065122729721522e-11,7.416531471727926e-06,0.2909867715159444,0.6573349134179727
0,2,6,1,260,0.00013708206824958324,2.1156398588617455e-11,6.363545787486603e-06,0.21935525390333332,0.5640076948630878
0,2,6,1,270,0.00014139083214104176,1.5339218010663712e-11,5.208981500816821e-06,0.15904115472744096,0.4616774589156435
0,2,6,1,280,0.00014737690798938274,1.238340156850303e-11,4.5018122936815806e-06,0.12839445162974827,0.3990003151165357
0,2,6,1,290,0.00014943815767765045,9.632950483994834e-12,3.7472516386422185e-06,0.0998770320196075,0.3321228179010687
0,2,6,1,300,0.00015423400327563286,7.47906904421762e-12,3.078496256032876e-06,0.07754500759111128,0.2728503314023501
0,2,6,1,310,0.00015956792049109936,6.0271317877849425e-12,2.584607726329439e-06,0.06249093001725366,0.22907647631276862
0,2,6,1,320,0.00016791489906609058,4.84139775482709e-12,2.149561733498598e-06,0.050196919353206595,0.19051789658848267
0,2,6,1,330,0.00016721803694963455,3.92047314372256e-12,1.790253139019337e-06,0.04064852428735887,0.1586720014092189
0,2,6,1,340,0.00017211399972438812,3.2093583830759225e-12,1.4988473716179876e-06,0.03327549441071554,0.13284440455825647
0,2,6,1,350,0.0001783908810466528,2.6443349279733047e-12,1.257830699555555e-06,0.02741717864226259,0.11148284573977338
0,2,6,1,360,0.0001798418816179037,2.1953232140063175e-12,1.059978460073621e-06,0.02276170393515481,0.09394699556436673
0,2,6,1,370,0.00018613506108522415,1.8327472299959256e-12,8.958226093412002e-07,0.019002418218414686,0.07939769144025043
0,2,6,1,380,0.00018995697610080242,1.5399312540490162e-12,7.6032374204992e-07,0.015966423104135454,0.06738828562316762
0,2,6,1,390,0.0001931029837578535,1.301397987950089e-12,6.479302157753818e-07,0.013493245784737028,0.05742673025944429
0,2,6,1,400,0.00020006182603538036,1.1049682885805294e-12,5.53950744807082e-07,0.011456609615358593,0.04909723180757276
0,2,6,1,410,0.0002046581357717514,9.429133321757332e-13,4.7544428901092394e-07,0.009776380064021204,0.042139122815486686
0,2,6,1,420,0.00020661484450101852,8.082826084681377e-13,4.095354645419901e-07,0.008380492363268682,0.036297555016452834
0,2,6,1,430,0.00021263794042170048,6.957168029415617e-13,3.539366814345318e-07,0.007213379692901428,0.031369776927813384
0,2,6,1,440,0.00021649803966283798,6.012306651263944e-13,3.069200177997165e-07,0.006233721899824001,0.027202641031821188
0,2,6,1,450,0.00022217701189219952,5.215186194199709e-13,2.6700409263556203e-07,0.005407245883509294,0.02366485098646125
0,2,6,1,460,0.00022731907665729523,4.539638332265297e-13,2.3299381602362179e-07,0.004706819616922489,0.02065048472680828
0,2,6,1,470,0.00023382483050227165,3.9648128354524614e-13,2.0392187698916594e-07,0.0041108250185255355,0.01807380847309661
0,2,6,1,480,0.00023571890778839588,3.4737369927492134e-13,1.789882345162706e-07,0.0036016643231890438,0.015863913756328583
0,2,6,1,490,0.00024000904522836208,3.052645267644498e-13,1.5753598914017863e-07,0.003165065050916713,0.013962578892360272
0,2,6,1,500,0.00024461583234369755,2.6902832235641796e-13,1.3902220411152495e-07,0.0027893582979397007,0.012321682831278274
0,2,6,1,510,0.0002522380091249943,2.3774100052073476e-13,1.2299689207245994e-07,0.002464962895930493,0.010901342724605667
0,2,6,1,520,0.0002545020543038845,2.106403000500345e-13,1.090858676485308e-07,0.002183975514840642,0.009668394132650414
0,2,6,1,530,0.0002574329264461994,1.870940975666682e-13,9.697662718903415e-08,0.0019398421287842374,0.008595139531177505
0,2,6,1,540,0.0002623929176479578,1.6657652913510647e-13,8.640762079750676e-08,0.0017271104384668852,0.007658397480291279
0,2,6,1,550,0.0002669859677553177,1.486481729964651e-13,7.715912803559894e-08,0.0015412244004255654,0.006838693928560913
0,2,6,1,560,0.00027423305436968803,1.3294039558257913e-13,6.904596340452734e-08,0.001378361922275159,0.006119615692239656
0,2,6,1,570,0.00027552293613553047,1.1914291331962562e-13,6.191162042748356e-08,0.0012353059001294407,0.005487291439186013
0,2,6,1,580,0.00028171599842607975,1.0699361482585194e-13,5.56234172031622e-08,0.0011093386923985871,0.004929961434213909
0,2,6,1,590,0.00028499308973550797,9.627034474107541e-14,5.006854305624519e-08,0.0009981569323146329,0.004437627149605162
0,2,6,1,600,0.000289279967546463,8.678422762621178e-14,4.515082061298071e-08,0.0008998023083188838,0.0040017642844936705
0,2,6,2,10,2.2106105461716652e-05,,,,
0,2,6,2,20,2.7641188353300095e-05,,,,
0,2,6,2,30,2.8201844543218613e-05,,,,
0,2,6,2,40,3.0749011784791946e-05,,,,
0,2,6,2,50,3.234599716961384e-05,,,,
0,2,6,2,60,3.5461969673633575e-05,,,,
0,2,6,2,70,3.703613765537739e-05,,,,
0,2,6,2,80,4.13989182561636e-05,,,,
0,2,6,2,90,4.281895235180855e-05,,,,
0,2,6,2,100,4.632794298231602e-05,,,,
0,2,6,2,110,5.256803706288338e-05,,,,
0,2,6,2,120,5.447305738925934e-05,,,,
0,2,6,2,130,8.457805961370468e-05,1.971321968040502e-12,2.35166033389554e-05,0.020439198524903626,2.084301061570974
0,2,6,2,140,9.242398664355278e-05,2.4213196042045975e-11,2.9030355256855368e-05,0.251048955396017,2.57299064016674
0,2,6,2,150,9.635603055357933e-05,1.898587825872947e-11,2.8009169410372126e-05,0.19685071296879617,2.4824818743722994
0,2,6,2,160,0.0001013060100376606,6.635906352307782e-12,2.5294664258988782e-05,0.06880286910326826,2.241892453905445
0,2,6,2,170,0.0001070729922503233,2.1963797474900192e-12,2.1343098332476265e-05,0.022772658359633248,1.8916610477459368
0,2,6,2,180,0.0001106711570173502,8.121009157248586e-12,1.5806883846677708e-05,0.08420081604049463,1.400980588348134
0,2,6,2,190,0.00011688005179166794,9.107968964219532e-12,1.3432398641463131e-05,0.09443388185004953,1.190527490059274
0,2,6,2,200,0.00012020696885883808,9.358855979524468e-12,1.0441674184934585e-05,0.09703514617737567,0.9254564647176688
0,2,6,2,210,0.00012754998169839382,8.198810947244372e-12,6.910077376702584e-06,0.08500748600973228,0.6124473591788078
0,2,6,2,220,0.00013131694868206978,7.811634035568608e-12,6.367139924976909e-06,0.08099313123141763,0.5643262470144551
0,2,6,2,230,0.00013637589290738106,6.796525716243759e-12,5.044020300146131e-06,0.07046821404420371,0.4470567757872094
0,2,6,2,240,0.00014095916412770748,5.698042284179409e-12,3.890589443485448e-06,0.05907884117245604,0.34482699692266655
0,2,6,2,250,0.00014706305228173733,4.9573208926153736e-12,3.247907452865434e-06,0.051398841751118925,0.2878654223281383
0,2,6,2,260,0.00015326798893511295,4.201781968470657e-12,2.639731593813143e-06,0.04356521015047484,0.23396216213474522
0,2,6,2,270,0.00015564891509711742,3.572029686115527e-12,2.17275901945232e-06,0.03703576842089167,0.19257389621742638
0,2,6,2,280,0.00016330811195075512,3.0102834582012162e-12,1.7820864810795125e-06,0.03121143182895021,0.15794818200519525
0,2,6,2,290,0.00016698800027370453,2.5510750797168178e-12,1.4786253163069288e-06,0.02645023535049202,0.13105210272178475
0,2,6,2,300,0.0001710108481347561,2.1726952216953794e-12,1.238594051967376e-06,0.022527090800131013,0.10977788161671524
0,2,6,2,310,0.00017712381668388844,1.842925660295766e-12,1.0354985293343431e-06,0.019107950932473125,0.09177731379138125
0,2,6,2,320,0.00018378999084234238,1.5721394647741242e-12,8.733065967242e-07,0.016300366530838488,0.07740207377712392
0,2,6,2,330,0.00018792296759784222,1.3456187861590887e-12,7.405312579087953e-07,0.01395173896250132,0.0656340571271613
0,2,6,2,340,0.00019461894407868385,1.1535265168547685e-12,6.298201658424849e-07,0.011960074439372755,0.0558216176606485
0,2,6,2,350,0.00019897706806659698,9.923149084230928e-13,5.382868932757619e-07,0.010288588947568835,0.047708928322394754
0,2,6,2,360,0.00019991002045571804,8.56093457637749e-13,4.6187519572181574e-07,0.00887620815889453,0.0409364799363514
0,2,6,2,370,0.00020658783614635468,7.406550049851838e-13,3.977703361897106e-07,0.007679311107359724,0.03525479942965625
0,2,6,2,380,0.00021091289818286896,6.425962844610632e-13,3.4377976604194303e-07,0.006662611811971278,0.030469558931620417
0,2,6,2,390,0.0002159120049327612,5.590460390615634e-13,2.9810625889652444e-07,0.0057963403047236566,0.026421468395043203
0,2,6,2,400,0.0002212580293416977,4.876967899279304e-13,2.5933984138964045e-07,0.0050565720216690585,0.02298556041129732
0,2,6,2,410,0.0002273540012538433,4.265653343221373e-13,2.2629617685081363e-07,0.004422744581250931,0.020056865987031405
0,2,6,2,420,0.00023223110474646091,3.7405201868983004e-13,1.9803592977950054e-07,0.0038782723434274235,0.01755213083791134
0,2,6,2,430,0.00023636710830032825,3.2882733007803714e-13,1.737901835737043e-07,0.003409370558863943,0.015403205084181878
0,2,6,2,440,0.00023987796157598495,2.8976982739461536e-13,1.5291865773609542e-07,0.003004411823469273,0.013553339998101528
0,2,6,2,450,0.00024780398234725,2.559527253195727e-13,1.3489806342191774e-07,0.002653786976765122,0.01195615594401828
0,2,6,2,460,0.0002535649109631777,2.2659931379763784e-13,1.1929397957368794e-07,0.002349442879146009,0.010573149730878974
0,2,6,2,470,0.00025702803395688534,2.0105674152086325e-13,1.0574420411685449e-07,0.002084610591947062,0.009372219011350123
0,2,6,2,480,0.0002587179187685251,1.7877685183608526e-13,9.394678226120351e-08,0.0018536066789572516,0.008326601217695311
0,2,6,2,490,0.00026580109260976315,1.5929724194014837e-13,8.36485504952217e-08,0.0016516368230404675,0.007413858204056791
0,2,6,2,500,0.00027381908148527145,1.422270312792389e-13,7.46366403427553e-08,0.0014746482690565317,0.006615123215553884
0,2,6,2,510,0.00027563516050577164,1.2723495643458516e-13,6.673148936962815e-08,0.0013192063884211328,0.005914481446516008
0,2,6,2,520,0.0002821090165525675,1.1403954910680077e-13,5.978114631446082e-08,0.0011823928417950384,0.005298465298292317
0,2,6,2,530,0.0002873949706554413,1.0240109747707154e-13,5.365666401184696e-08,0.0010617222323060275,0.0047556460492315916
0,2,6,2,540,0.0002911859191954136,9.211491965639559e-14,4.824828367576261e-08,0.0009550723628540898,0.004276295663744292
0,2,6,2,550,0.0002973868977278471,8.300583957085806e-14,4.346232820983401e-08,0.0008606269605981544,0.003852111443153977
0,2,6,2,560,0.00030150008387863636,7.492358725679628e-14,3.9218635470755e-08,0.0007768279859741996,0.0034759885331590887
0,2,6,2,570,0.000308578135445714,6.773895563690758e-14,3.544842812442536e-08,0.0007023357851120684,0.0031418311269625775
0,2,6,2,580,0.0003142310306429863,6.134060332254154e-14,3.2092552313000867e-08,0.0006359959404262219,0.0028443963564969916
0,2,6,2,590,0.00031768297776579857,5.56323729189307e-14,2.9100008088542357e-08,0.0005768114660801746,0.0025791640432272973
0,2,6,2,600,0.00031832698732614517,5.053104375881604e-14,2.6426723750847198e-08,0.0005239195077218425,0.0023422280664355663
0,2,8,1,10,3.3020973205566406e-05,,,,
0,2,8,1,20,4.446483217179775e-05,,,,
0,2,8,1,30,5.391496233642101e-05,,,,
0,2,8,1,40,6.460514850914478e-05,,,,
0,2,8,1,50,7.805414497852325e-05,,,,
0,2,8,1,60,8.960603736341e-05,,,,
0,2,8,1,70,9.646383114159107e-05,,,,
0,2,8,1,80,0.00010489299893379211,,,,
0,2,8,1,90,0.00012301886454224586,,,,
0,2,8,1,100,0.00012511084787547588,,,,
0,2,8,1,110,0.00013639102689921856,,,,
0,2,8,1,120,0.00015059206634759903,,,,
0,2,8,1,130,0.0001581378746777773,,,,
0,2,8,1,140,0.0001716159749776125,,,,
0,2,8,1,150,0.00018266495317220688,,,,
0,2,8,1,160,0.00019554607570171356,,,,
0,2,8,1,170,0.00021886290051043034,,,,
0,2,8,1,180,0.00023509305901825428,,,,
0,2,8,1,190,0.00030778488144278526,1.5405292921607558e-10,2.907782012617703e-05,1.5972623724779607,2.5771975009998513
0,2,8,1,200,0.00031665596179664135,1.966462786154254e-10,6.67545583248377e-06,2.03888172148732,0.5916526072057358
0,2,8,1,210,0.000340478029102087,1.2443486265099048e-10,9.657843315229764e-06,1.2901742599007324,0.855984717872683
0,2,8,1,220,0.0003519190941005945,1.205713398173368e-10,9.85180093769045e-06,1.2501162118077367,0.8731753840827525
0,2,8,1,230,0.0003613540902733803,6.411177533051345e-11,9.99253027150121e-06,0.6647282001665699,0.8856483715983456
0,2,8,1,240,0.0003795248921960592,1.8377179537534867e-12,1.3571879254146764e-06,0.01905395602468904,0.1202889802120025
0,2,8,1,250,0.0003992000129073858,1.3184237922654351e-11,4.705168757007449e-06,0.13669773921738124,0.417024010387413
0,2,8,1,260,0.00041433400474488735,5.754808537801701e-12,2.483596970425497e-06,0.05966740901987588,0.22012378774945396
0,2,8,1,270,0.0004170991014689207,5.122674558357547e-13,3.5130120216099666e-07,0.005311327321169066,0.0311361916532564
0,2,8,1,280,0.0004341460298746824,5.816056534336274e-13,2.9766879895700855e-07,0.006030244478811576,0.026382695864708545
0,2,8,1,290,0.0004549669101834297,1.6258236854974702e-13,8.497981550463192e-08,0.0016856979028851632,0.00753184960920796
0,2,8,1,300,0.00046562799252569675,7.689336842730502e-13,4.244766601711654e-07,0.007972512090941979,0.037621808755913706
0,2,8,1,310,0.0004834928549826145,5.859115238798415e-13,3.1273589219096417e-07,0.00607488890640864,0.027718108040084274
0,2,8,1,320,0.0004955499898642302,5.898686841479364e-13,3.1499344010779963e-07,0.006115917812708938,0.027918196864638836
0,2,8,1,330,0.0005113440565764904,5.65894069523095e-13,3.028446550274716e-07,0.005867342533875986,0.026841437382210533
0,2,8,1,340,0.0005296419840306044,4.849270893152551e-13,2.579238136566161e-07,0.0050278550177525,0.022860056397617443
0,2,8,1,350,0.0005434139166027308,4.204442083056573e-13,2.2307331156762292e-07,0.004359279093687198,0.019771220078299036
0,2,8,1,360,0.0005533269140869379,3.5917083213126103e-13,1.9013492947887183e-07,0.0037239801824878005,0.016851856947302592
0,2,8,1,370,0.0005737298633903265,3.042148551749291e-13,1.6068545385639654e-07,0.0031541817724102137,0.014241719232348033
0,2,8,1,380,0.0005919190589338541,2.5642373492518867e-13,1.351943606877203e-07,0.00265867053155343,0.011982417079470179
0,2,8,1,390,0.0005974129308015108,2.1538197401419556e-13,1.1337229925320784e-07,0.0022331384710015723,0.010048305032843222
0,2,8,1,400,0.0006155150476843119,1.8104493338195789e-13,9.517805241764649e-08,0.0018771227609257596,0.00843572997481916
0,2,8,1,410,0.0006345720030367374,1.5207022587726655e-13,7.98575389577196e-08,0.0015767051688273623,0.007077856900715745
0,2,8,1,420,0.0006400470156222582,1.2782067049406946e-13,6.706058522707283e-08,0.0013252792299633628,0.005943649555325936
0,2,8,1,430,0.0006592918653041124,1.0763465015747761e-13,5.6427794497899335e-08,0.0011159851198300219,0.0050012542321218
0,2,8,1,440,0.0006752761546522379,9.07826343043069e-14,4.756287224157483e-08,0.0009412588685367566,0.004215546934036206
0,2,8,1,450,0.0006852392107248306,7.672679965882555e-14,4.017748447097754e-08,0.0007955241791203043,0.0035609723193055997
0,2,8,1,460,0.0007026649545878172,6.499683129918313e-14,3.402036046753187e-08,0.0006739046994612395,0.0030152600022828645
0,2,8,1,470,0.0007219628896564245,5.5190177920759385e-14,2.8876940950081753e-08,0.0005722266689233068,0.0025593933702779065
0,2,8,1,480,0.000727243022993207,4.697851821845893e-14,2.457301324712693e-08,0.0004870859635513157,0.002177931772661321
0,2,8,1,490,0.0007513521704822779,4.008876076853627e-14,2.0963999223145587e-08,0.00041565109771487423,0.0018580610986108658
0,2,8,1,500,0.000762993935495615,3.429569686231684e-14,1.793091818469638e-08,0.0003555870467042887,0.0015892359652720605
0,2,8,1,510,0.0007745558395981789,2.941373021522079e-14,1.5375897677045308e-08,0.0003049694981203102,0.0013627818349848382
0,2,8,1,520,0.0007963059470057487,2.528987866055988e-14,1.3218380360057938e-08,0.0002622122915455113,0.0011715588267408982
0,2,8,1,530,0.0008089169859886169,2.1798141191853995e-14,1.1392101213416353e-08,0.00022600901451783008,0.0010096938027319047
0,2,8,1,540,0.0008155920077115297,1.883449882732891e-14,9.842411122285404e-09,0.00019528117014365402,0.0008723431549578826
0,2,8,1,550,0.0008396080229431391,1.631301162788595e-14,8.524198754076065e-09,0.0001691377099261199,0.0007555086189990532
0,2,8,1,560,0.0008509899489581585,1.4162572152500095e-14,7.400166696606771e-09,0.00014684137271394408,0.0006558844863445658
0,2,8,1,570,0.0008609371725469828,1.2324216429383065e-14,6.439406126274467e-09,0.00012778080412426267,0.0005707312757470991
0,2,8,1,580,0.0008824949618428946,1.0748964457413803e-14,5.616255646553577e-09,0.00011144816627828492,0.0004977745908897732
0,2,8,1,590,0.0008999879937618971,9.39603767137752e-15,4.90936032953035e-09,9.742065599951381e-05,0.0004351217222567255
0,2,8,1,600,0.000904963118955493,8.231416728450219e-15,4.30091192991229e-09,8.534555155454449e-05,0.0003811943065089624
0,2,8,2,10,3.141583874821663e-05,,,,
0,2,8,2,20,4.392187111079693e-05,,,,
0,2,8,2,30,5.627516657114029e-05,,,,
0,2,8,2,40,6.745802238583565e-05,,,,
0,2,8,2,50,7.703807204961777e-05,,,,
0,2,8,2,60,8.44108872115612e-05,,,,
0,2,8,2,70,9.462796151638031e-05,,,,
0,2,8,2,80,0.00010789511725306511,,,,
0,2,8,2,90,0.00011951103806495667,,,,
0,2,8,2,100,0.00013304897584021091,,,,
0,2,8,2,110,0.00014365999959409237,,,,
0,2,8,2,120,0.00015294412150979042,,,,
0,2,8,2,130,0.00016248691827058792,,,,
0,2,8,2,140,0.0001910361461341381,,,,
0,2,8,2,150,0.0002762249205261469,1.8445677862227657e-10,2.462958984347095e-05,1.912497693754433,2.1829462153561368
0,2,8,2,160,0.0002977789845317602,6.629539497246094e-11,3.258103453528166e-05,0.6873685583060408,2.887691044925565
0,2,8,2,170,0.0003107241354882717,1.1775652294472893e-11,2.6888573227908853e-05,0.12209314303244419,2.383162266900265
0,2,8,2,180,0.00032826513051986694,8.889512648602953e-12,1.4039295774519648e-05,0.09216886777508106,1.2443174154350476
0,2,8,2,190,0.00034295511431992054,9.441951036664022e-12,1.15932677485781e-05,0.09789669816981948,1.02752340238738
0,2,8,2,200,0.00035971286706626415,8.533697946572247e-12,7.586088649849859e-06,0.08847968485580686,0.6723629428175715
0,2,8,2,210,0.0003658630885183811,3.4878384833473632e-12,1.8556029966203126e-06,0.036162851294553655,0.16446402739222277
0,2,8,2,220,0.00039605400525033474,5.376722897609581e-12,3.6035841665885313e-06,0.05574731499942348,0.3193894201310479
0,2,8,2,230,0.00042010494507849216,4.19343255300209e-12,2.628375445476035e-06,0.043478641156116916,0.2329556548729085
0,2,8,2,240,0.00041767582297325134,3.052090231692433e-12,1.785318929946711e-06,0.03164489574652732,0.15823467731696567
0,2,8,2,250,0.0004435919690877199,2.5697125859846324e-12,1.4889711459581945e-06,0.026643474048580314,0.13196906438559972
0,2,8,2,260,0.00046197790652513504,2.033985156094072e-12,1.1513236311586977e-06,0.021088907380988356,0.10204301327227372
0,2,8,2,270,0.00046450505033135414,1.6920675585301408e-12,9.462057839122077e-07,0.017543813393772305,0.08386320470889967
0,2,8,2,280,0.0004940989892929792,1.297735826745014e-12,7.124316388468415e-07,0.01345527550838733,0.06314355860590794
0,2,8,2,290,0.0005071468185633421,1.0454338647898582e-12,5.681327293947717e-07,0.01083934063208195,0.05035419588122107
0,2,8,2,300,0.000512625090777874,8.659932475553047e-13,4.6806467994451554e-07,0.00897885185422193,0.041485060373330565
